"id","place_name","state","city","city_tag","phone","category","description","image_url","reviews_count","rating","lat","lng"
494,Sendang Seliran,Daerah Istimewa Yogyakarta,Kabupaten Bantul,yogyakarta,-,Wisata Sejarah & Budaya,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/sendang_seliran.jpg,281,4.5,-7.8297682,"110.3977337"
495,Museum Pleret,Daerah Istimewa Yogyakarta,Kabupaten Bantul,yogyakarta,-,Wisata Sejarah & Budaya,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/museum_pleret.jpg,775,4.5,-7.8685176,"110.4052077"
496,De Mata Museum Jogja,Daerah Istimewa Yogyakarta,Kota Yogyakarta,yogyakarta,+62 274 380809,Wisata Sejarah & Budaya,Museum unik yang menampilkan gambar latar belakang seperti nyata untuk menciptakan ilusi optik interaktif.,https://storage.googleapis.com/travelease-bucket/yogyakarta/de_mata_museum_jogja.jpg,7044,4.4,-7.8163156,"110.3871442"
497,Museum Sri Sultan Hamengkubuwono IX,Daerah Istimewa Yogyakarta,Kota Yogyakarta,yogyakarta,+62 822-4203-8280,Wisata Sejarah & Budaya,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/museum_sri_sultan_hamengkubuwono_ix.jpg,309,4.7,-7.8083193,"110.3644395"
498,Masjid Jogokariyan,Daerah Istimewa Yogyakarta,Kota Yogyakarta,yogyakarta,-,Wisata Sejarah & Budaya,"Masjid dengan fasad biru kehijauan bernuansa cerah & barisan lentera, plus kaca patri di aula salat.",https://storage.googleapis.com/travelease-bucket/yogyakarta/masjid_jogokariyan.jpg,19066,4.8,-7.8242419,"110.3645727"
499,Taman Bunga Amarilis Gunungkidul,Daerah Istimewa Yogyakarta,Kabupaten Gunung Kidul,yogyakarta,-,Taman,Taman yang dipenuhi pohon palem dengan hamparan bunga amarilis oranye yang mekar pada November dan Desember.,https://storage.googleapis.com/travelease-bucket/yogyakarta/taman_bunga_amarilis_gunungkidul.jpg,1980,4.3,-7.8563245,"110.4991167"
500,Pasar Legi Kotagede,Daerah Istimewa Yogyakarta,Kota Yogyakarta,yogyakarta,-,Shopping Area,"Buah, sayuran, rempah-rempah, makanan tradisional, dan minuman herbal jamu di pasar yang sudah lama berdiri.",https://storage.googleapis.com/travelease-bucket/yogyakarta/pasar_legi_kotagede.jpg,16384,4.6,-7.8283312,"110.3997949"
501,History Of Java Museum,Daerah Istimewa Yogyakarta,Kabupaten Bantul,yogyakarta,+62 857-4822-8300,Museum,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/history_of_java_museum.jpg,645,4.5,-7.8439029,"110.362261"
502,Kraton Jogja,Daerah Istimewa Yogyakarta,Kota Yogyakarta,yogyakarta,-,Tujuan Wisata,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/kraton_jogja.jpg,530,4.8,-7.8069587,"110.3639266"
503,Omah UGM Kotagede Yogyakarta,Daerah Istimewa Yogyakarta,Kota Yogyakarta,yogyakarta,+62 816-521-879,Tujuan Wisata,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/omah_ugm_kotagede_yogyakarta.jpg,312,4.7,-7.8293112,"110.3956256"
504,Goa Jomblang,Daerah Istimewa Yogyakarta,Kabupaten Gunung Kidul,yogyakarta,+62 818-629-901,Tujuan Wisata,Gua pembuangan vertikal berbatu yang bisa dieksplorasi menggunakan peralatan caving yang disediakan di lokasi.,https://storage.googleapis.com/travelease-bucket/yogyakarta/goa_jomblang.jpg,1246,4.6,-8.0281562,"110.6383307"
505,Pantai Timang,Daerah Istimewa Yogyakarta,Kabupaten Gunung Kidul,yogyakarta,-,Pantai,Pantai pasir putih dengan pulau yang terhubung ke daratan melalui jembatan tali dan kereta gantung.,https://storage.googleapis.com/travelease-bucket/yogyakarta/pantai_timang.jpg,3311,4.5,-8.1759266,"110.6624196"
506,Water Castle of Royal Jogjakarta,Special Region of Yogyakarta,Yogyakarta City,yogyakarta,-,Wisata Sejarah & Budaya,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/water_castle_of_royal_jogjakarta.jpg,198,4.1,-7.8099912,"110.3592666"
507,jambon bawuran,Special Region of Yogyakarta,Bantul Regency,yogyakarta,-,Museum,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/jambon_bawuran.jpg,1,5.0,-7.8703583,"110.4324916"
508,Danunegaran,Special Region of Yogyakarta,Yogyakarta City,yogyakarta,-,Tujuan Wisata,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/danunegaran.jpg,0,0.0,-7.8181275,"110.3690163"
509,Patehan,Special Region of Yogyakarta,Yogyakarta City,yogyakarta,-,Desa Wisata,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/patehan.jpg,0,0.0,-7.8111417,"110.3599254"
510,Stasiun Dongkelan,Special Region of Yogyakarta,Bantul Regency,yogyakarta,-,Rail museum,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/stasiun_dongkelan.jpg,101,4.4,-7.8253247,"110.3544725"
511,Cikal,Special Region of Yogyakarta,Bantul Regency,yogyakarta,-,Wisata Alam,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/cikal.jpg,0,0.0,-7.8445026,"110.4515318"
512,Rejowinangun,Special Region of Yogyakarta,Yogyakarta City,yogyakarta,-,Kampung Wisata,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/rejowinangun.jpg,0,0.0,-7.8111719,"110.3979074"
513,Kotagede,Special Region of Yogyakarta,Yogyakarta City,yogyakarta,-,Tujuan Wisata,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/kotagede.jpg,0,0.0,-7.8205288,"110.4009845"
514,Alfamidi Supermarket,Special Region of Yogyakarta,Yogyakarta City,yogyakarta,-,Supermarket,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/alfamidi_supermarket.jpg,583,4.2,-7.8202729,"110.3557662"
515,Chicken Shack,Special Region of Yogyakarta,Yogyakarta City,yogyakarta,+62 899-9977-005,Family restaurant,"Family-run chain specializing in chicken, BBQ ribs & fried seafood since 1956.",https://storage.googleapis.com/travelease-bucket/yogyakarta/chicken_shack.jpg,445,4.8,-7.8185807,"110.3661681"
516,Rumah Hantu Malioboro,Daerah Istimewa Yogyakarta,Kota Yogyakarta,yogyakarta,-,Tujuan Wisata,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/rumah_hantu_malioboro.jpg,1524,4.5,-7.7956378,"110.3653538"
517,Masjid Kampus UGM,Daerah Istimewa Yogyakarta,Kabupaten Sleman,yogyakarta,-,Tujuan Wisata,"Masjid umum besar dengan desain bernuansa Asia dan menara emas, serta air mancur dan taman.",https://storage.googleapis.com/travelease-bucket/yogyakarta/masjid_kampus_ugm.jpg,16124,4.8,-7.7734682,"110.380325"
518,Wisata Alam Kalibiru,Daerah Istimewa Yogyakarta,Kabupaten Kulon Progo,yogyakarta,+62 811-2650-250,Tujuan Wisata,"Tujuan wisata alam yang menawarkan game & aktivitas outdoor, plus area untuk berfoto.",https://storage.googleapis.com/travelease-bucket/yogyakarta/wisata_alam_kalibiru.jpg,7472,4.4,-7.8074219,"110.1292682"
519,Affandi Museum,Special Region of Yogyakarta,Sleman Regency,yogyakarta,+62 274 562593,Art museum,House museum featuring unique architecture & various paintings from namesake Indonesian artist.,https://storage.googleapis.com/travelease-bucket/yogyakarta/affandi_museum.jpg,2195,4.6,-7.782713,"110.396397"
520,Gedhe Keraton Yogyakarta Mosque,Special Region of Yogyakarta,Yogyakarta City,yogyakarta,+62 274 373622,Tourist attraction,Historic mosque built in 18th century with traditional Javanese architecture & a small courtyard.,https://storage.googleapis.com/travelease-bucket/yogyakarta/gedhe_keraton_yogyakarta_mosque.jpg,13909,4.8,-7.8039072,"110.3626429"
521,Gedung Agung Yogyakarta,Special Region of Yogyakarta,Yogyakarta City,yogyakarta,+62 274 512005,Tourist attraction,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/gedung_agung_yogyakarta.jpg,372,4.6,-7.8001885,"110.363877"
522,Sonobudoyo Museum New Building,Special Region of Yogyakarta,Yogyakarta City,yogyakarta,-,Museum,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/sonobudoyo_museum_new_building.jpg,816,4.9,-7.8020101,"110.3637982"
523,Jogja National Museum,Special Region of Yogyakarta,Yogyakarta City,yogyakarta,+62 274 586105,National museum,"Multi-use building hosting contemporary art exhibitions, rock concerts & other cultural events.",https://storage.googleapis.com/travelease-bucket/yogyakarta/jogja_national_museum.jpg,7889,4.7,-7.8001175,"110.3534164"
524,Yogyakarta,Special Region of Yogyakarta,Yogyakarta City,yogyakarta,-,Tujuan Wisata,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/yogyakarta.jpg,0,0.0,-7.8013672,"110.3647568"
525,Yogyakarta City,Special Region of Yogyakarta,Yogyakarta City,yogyakarta,-,Biro Wisata,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/yogyakarta_city.jpg,0,0.0,-7.7974565,"110.370697"
526,Jogja Cycling Tour,Daerah Istimewa Yogyakarta,Kota Yogyakarta,yogyakarta,+62 813-3363-1232,Biro Wisata,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/jogja_cycling_tour.jpg,23,5.0,-7.8068734,"110.3602572"
527,Pasar Ngasem,Daerah Istimewa Yogyakarta,Kota Yogyakarta,yogyakarta,-,Tujuan Wisata,"Pasar tertutup dengan pedagang daging sapi dan sayuran, peralatan rumah tangga, serta kedai jajanan kaki lima.",https://storage.googleapis.com/travelease-bucket/yogyakarta/pasar_ngasem.jpg,9505,4.6,-7.8081285,"110.3600188"
528,Bromonilan,Special Region of Yogyakarta,Sleman Regency,yogyakarta,-,Desa Wisata,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/bromonilan.jpg,0,0.0,-7.7443605,"110.4485526"
529,Jongkang,Special Region of Yogyakarta,Sleman Regency,yogyakarta,Wisata Alam,Hotel,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/jongkang.jpg,0,0.0,-7.7448115,"110.3748201"
530,The Phoenix Hotel Yogyakarta - MGallery,Special Region of Yogyakarta,Yogyakarta City,yogyakarta,+62 274 566617,Hotel,"Elegant hotel in a colonial building with a polished restaurant, an open-air bar & an outdoor pool.",https://storage.googleapis.com/travelease-bucket/yogyakarta/the_phoenix_hotel_yogyakarta_-_mgallery.jpg,6332,4.7,-7.7826227,"110.3685066"
531,Yogyakarta Marriott Hotel,Special Region of Yogyakarta,Yogyakarta,yogyakarta,+62 274 6000888,Hotel,"Upscale hotel offering 3 restaurants, plus an indoor/outdoor pool, a spa & a fitness room.",https://storage.googleapis.com/travelease-bucket/yogyakarta/yogyakarta_marriott_hotel.jpg,11424,4.7,-7.7616287,"110.3984766"
532,Novotel Suites Yogyakarta Malioboro,Special Region of Yogyakarta,Yogyakarta City,yogyakarta,+62 274 5018888,Hotel,"Laid-back all-suite hotel offering dining & a bar, plus a spa, a gym & an outdoor pool.",https://storage.googleapis.com/travelease-bucket/yogyakarta/novotel_suites_yogyakarta_malioboro.jpg,3318,4.7,-7.793203,"110.3665585"
533,Starbucks Seturan,Special Region of Yogyakarta,Sleman Regency,yogyakarta,+62 274 4331123,Coffee shop,"Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",https://storage.googleapis.com/travelease-bucket/yogyakarta/starbucks_seturan.jpg,418,4.6,-7.7727398,"110.4094297"
534,The Lost World Castle,Daerah Istimewa Yogyakarta,Kabupaten Sleman,yogyakarta,-,Tujuan Wisata,"Pusat pengunjung bergaya benteng batu abad pertengahan, dengan pameran geologi & pemandangan gunung Merapi.",https://storage.googleapis.com/travelease-bucket/yogyakarta/the_lost_world_castle.jpg,21794,4.3,-7.6041648,"110.4510042"
535,The World Landmarks - Merapi Park Yogyakarta,Daerah Istimewa Yogyakarta,Kabupaten Sleman,yogyakarta,+62 877-0079-9000,Tujuan Wisata,"Taman & area piknik dengan versi mini dari bangunan seperti Big Ben & Menara Eiffel, plus taman rekreasi air.",https://storage.googleapis.com/travelease-bucket/yogyakarta/the_world_landmarks_-_merapi_park_yogyakarta.jpg,18385,4.3,-7.6209046,"110.4216275"
536,The Lost World Park,Daerah Istimewa Yogyakarta,Kabupaten Sleman,yogyakarta,+62 853-2771-3887,Tujuan Wisata,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/the_lost_world_park.jpg,899,4.6,-7.5953124,"110.4485956"
537,Wisata jeep merapi_01,Daerah Istimewa Yogyakarta,Kabupaten Sleman,yogyakarta,+62 821-3159-8297,Tujuan Wisata,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/wisata_jeep_merapi_01.jpg,4045,4.4,-7.6467912,"110.4268217"
538,Desa Wisata Pentingsari,Daerah Istimewa Yogyakarta,Kabupaten Sleman,yogyakarta,+62 856-4253-6786,Tujuan Wisata,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/desa_wisata_pentingsari.jpg,1280,4.5,-7.6428597,"110.4295754"
539,Bunker Kaliadem Merapi,Daerah Istimewa Yogyakarta,Kabupaten Sleman,yogyakarta,-,Tujuan Wisata,"Bungker beton terbengkalai dengan panorama gunung Merapi aktif, bisa dicapai melalui jalan tanah bergelombang.",https://storage.googleapis.com/travelease-bucket/yogyakarta/bunker_kaliadem_merapi.jpg,16623,4.6,-7.5831786,"110.4481802"
540,Desa Wisata Gabugan,Daerah Istimewa Yogyakarta,Kabupaten Sleman,yogyakarta,+62 813-2885-6252,Tujuan Wisata,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/desa_wisata_gabugan.jpg,218,4.5,-7.6608783,"110.3797149"
541,Bukit Klangon,Daerah Istimewa Yogyakarta,Kabupaten Sleman,yogyakarta,-,Hiking Area,"Bukit berhutan yang terkenal dengan panorama Gunung Merapi plus berkemah, hiking & bersepeda.",https://storage.googleapis.com/travelease-bucket/yogyakarta/bukit_klangon.jpg,8390,4.6,-7.5768966,"110.4548266"
542,Omah Petroek,Daerah Istimewa Yogyakarta,Kabupaten Sleman,yogyakarta,+62 857-4247-2038,Tujuan Wisata,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/omah_petroek.jpg,1193,4.7,-7.6219947,"110.4153359"
543,Kalikuning Park,Daerah Istimewa Yogyakarta,Kabupaten Sleman,yogyakarta,-,Tujuan Wisata,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/kalikuning_park.jpg,663,4.4,-7.5924508,"110.4417416"
544,Ullen Sentalu Museum,Daerah Istimewa Yogyakarta,Kabupaten Sleman,yogyakarta,+62 274 880158,Museum Seni,"Artefak terkait seni & budaya Jawa, dengan tur berpemandu, restoran & taman yang rimbun.",https://storage.googleapis.com/travelease-bucket/yogyakarta/ullen_sentalu_museum.jpg,10307,4.7,-7.598228,"110.422825"
545,Museum Mini Sisa Hartaku,Daerah Istimewa Yogyakarta,Kabupaten Sleman,yogyakarta,+62 857-4797-9287,Wisata Sejarah & Budaya,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/museum_mini_sisa_hartaku.jpg,2977,4.6,-7.6005361,"110.4490782"
546,ZAP Pakuwon Mall Jogja,Special Region of Yogyakarta,Yogyakarta,yogyakarta,+62 812-2675-6044,Skin care clinic,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/zap_pakuwon_mall_jogja.jpg,208,4.9,-7.7589776,"110.3993317"
547,Yucca Pool Bar & Lounge Hotel FortunaGrande Malioboro,Special Region of Yogyakarta,Yogyakarta City,yogyakarta,+62 274 6429888,Lounge,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/yucca_pool_bar_&_lounge_hotel_fortunagrande_malioboro.jpg,194,4.7,-7.7934922,"110.3629201"
548,Jogja Traveling,Special Region of Yogyakarta,Sleman Regency,yogyakarta,+62 812-2555-5838,Travel agency,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/jogja_traveling.jpg,50,4.9,-7.76572,"110.3444489"
549,Bedog,Special Region of Yogyakarta,Sleman Regency,yogyakarta,-,Wisata Alam,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/bedog.jpg,0,0.0,-7.7575487,"110.3383285"
550,Hotel Santika Premiere Jogja,Special Region of Yogyakarta,Yogyakarta City,yogyakarta,+62 274 563036,Hotel,"Upscale hotel with a spa, an outdoor pool & 2 restaurants, plus a coffee shop & free breakfast.",https://storage.googleapis.com/travelease-bucket/yogyakarta/hotel_santika_premiere_jogja.jpg,6629,4.6,-7.7824228,"110.3697363"
551,Lippo Plaza Jogja,Special Region of Yogyakarta,Yogyakarta City,yogyakarta,-,Shopping mall,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/lippo_plaza_jogja.jpg,25775,4.4,-7.783276,"110.3906451"
552,Agro Mina Wisata Karangasri,Special Region of Yogyakarta,Sleman Regency,yogyakarta,+62 819-0419-8076,Tourist attraction,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/agro_mina_wisata_karangasri.jpg,140,4.5,-7.6632702,"110.3817385"
553,Pentingsari,Special Region of Yogyakarta,Sleman Regency,yogyakarta,-,Tujuan Wisata,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/pentingsari.jpg,0,0.0,-7.6399661,"110.4306775"
554,Cangkringan,Special Region of Yogyakarta,Sleman Regency,yogyakarta,-,Wisata Alam,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/cangkringan.jpg,0,0.0,-7.664274,"110.4622562"
555,Sangurejo,Special Region of Yogyakarta,Sleman Regency,yogyakarta,-,Wisata Alam,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/sangurejo.jpg,0,0.0,-7.6505874,"110.3710964"
556,Merapi Volcano Museum,Special Region of Yogyakarta,Sleman Regency,yogyakarta,+62 274 896498,Tourist attraction,Museum with exhibits dedicated to Mt. Merapi volcano & other Indonesian & international volcanoes.,https://storage.googleapis.com/travelease-bucket/yogyakarta/merapi_volcano_museum.jpg,8343,4.4,-7.6159272,"110.4243329"
557,Parangtritis Geomaritime Science Park,Daerah Istimewa Yogyakarta,Kabupaten Bantul,yogyakarta,+62 274 2812002,Museum Sains,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/parangtritis_geomaritime_science_park.jpg,113,4.5,-8.0088829,"110.3019815"
558,Pantai Parangkusumo,Jawa Tengah,Kabupaten Bantul,yogyakarta,-,Pantai,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/pantai_parangkusumo.jpg,1584,4.6,-8.0230525,"110.3252498"
559,Bukit Paralayang Watugupit,Daerah Istimewa Yogyakarta,Kabupaten Gunung Kidul,yogyakarta,+62 812-2969-471,Hiking Area,Tempat observasi di puncak bukit yang menghadap Samudera Hindia & pantai & titik lepas landas paralayang.,https://storage.googleapis.com/travelease-bucket/yogyakarta/bukit_paralayang_watugupit.jpg,14134,4.7,-8.0268551,"110.3459122"
561,Air Terjun Luweng Sampang,Daerah Istimewa Yogyakarta,Kabupaten Gunung Kidul,yogyakarta,+62 812-3344-8050,Wisata Alam,Air terjun indah mengalir melalui batuan karst melengkung yang terkikis & bisa diakses melalui desa setempat.,https://storage.googleapis.com/travelease-bucket/yogyakarta/air_terjun_luweng_sampang.jpg,867,4.0,-7.8090182,"110.5727475"
562,Watu Giring,Daerah Istimewa Yogyakarta,Kabupaten Gunung Kidul,yogyakarta,-,Tujuan Wisata,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/watu_giring.jpg,284,4.2,-7.9970558,"110.6286462"
563,Kalisuci Cave Tubing,Daerah Istimewa Yogyakarta,Kabupaten Gunung Kidul,yogyakarta,+62 819-3179-7178,Tujuan Wisata,"Wahana sungai melalui ngarai dan gua batu kapur dengan menaiki ban pelampung, cocok untuk semua usia.",https://storage.googleapis.com/travelease-bucket/yogyakarta/kalisuci_cave_tubing.jpg,1463,4.5,-8.0096941,"110.638918"
564,Laut Bekah,Daerah Istimewa Yogyakarta,Kabupaten Gunung Kidul,yogyakarta,-,Pantai,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/laut_bekah.jpg,457,4.4,-8.0710833,"110.3752915"
565,Gua Langse,Daerah Istimewa Yogyakarta,Kabupaten Gunung Kidul,yogyakarta,-,Wisata Alam,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/gua_langse.jpg,328,4.5,-8.04034,"110.3486549"
566,Wediombo Beach,Daerah Istimewa Yogyakarta,Kabupaten Gunung Kidul,yogyakarta,-,Tujuan Wisata,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/wediombo_beach.jpg,474,4.7,-8.18966,"110.7103703"
567,Pantai Sinden,Daerah Istimewa Yogyakarta,Kabupaten Gunung Kidul,yogyakarta,-,Pantai,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/pantai_sinden.jpg,62,4.3,-8.1988545,"110.7196741"
568,DolanDeso Boro,Daerah Istimewa Yogyakarta,Kabupaten Kulon Progo,yogyakarta,-,Area Rekreasi Alam,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/dolandeso_boro.jpg,2557,4.4,-7.6984409,"110.2220666"
569,MOANA Nanggulan - Cycling Tour,Daerah Istimewa Yogyakarta,Kabupaten Kulon Progo,yogyakarta,+62 823-3391-8990,Tujuan Wisata,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/moana_nanggulan_-_cycling_tour.jpg,79,4.7,-7.7448923,"110.2058219"
570,Embung Potorono,Daerah Istimewa Yogyakarta,Kabupaten Bantul,yogyakarta,+62 857-4399-9357,Tujuan Wisata,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/embung_potorono.jpg,4863,4.5,-7.8311423,"110.420543"
571,Lava Bantal,Daerah Istimewa Yogyakarta,Kabupaten Sleman,yogyakarta,-,Taman,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/lava_bantal.jpg,1116,4.4,-7.8081518,"110.4595183"
572,Baron Techno Park BRIN,Daerah Istimewa Yogyakarta,Kabupaten Gunung Kidul,yogyakarta,+62 813-9035-7572,Tujuan Wisata,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/baron_techno_park_brin.jpg,801,4.4,-8.1324338,"110.5436923"
573,Goa Cerme,Daerah Istimewa Yogyakarta,Kabupaten Bantul,yogyakarta,+62 858-7063-9103,Wisata Alam,"Kompleks gua dengan gua gelap, gua berair, dan tempat mendaki, plus penyewaan helm dan senter kepala.",https://storage.googleapis.com/travelease-bucket/yogyakarta/goa_cerme.jpg,802,4.5,-7.9794413,"110.3803114"
574,Pantai Ngrawe (MESRA),Daerah Istimewa Yogyakarta,Kabupaten Gunung Kidul,yogyakarta,+62 831-4593-1319,Pantai,-,https://storage.googleapis.com/travelease-bucket/yogyakarta/pantai_ngrawe_(mesra).jpg,3578,4.5,-8.1333389,"110.5537405"
